# source_api_id	status	crystal_refs	notes
src/solvers/prolog-solver.ts::function::instrumentForTracing	missing	-	baseline
src/solvers/prolog-solver.ts::function::isAtomBare	missing	-	baseline
src/solvers/prolog-solver.ts::function::normalizeQuery	missing	-	baseline
src/solvers/prolog-solver.ts::function::runQuery	missing	-	baseline
src/solvers/prolog-solver.ts::function::termToProlog	missing	-	baseline
src/solvers/prolog-solver.ts::function::tryUnlink	missing	-	baseline
src/solvers/prolog-solver.ts::function::uniqueSessionModule	missing	-	baseline
src/solvers/prolog-solver.ts::function::uniqueTempPath	missing	-	baseline
src/solvers/prolog-solver.ts::function::validateQuery	missing	-	baseline
src/solvers/prolog-solver.ts::interface::QueryOpts	missing	-	baseline
src/solvers/session.ts::class::SolverSession	missing	-	baseline
src/solvers/types.ts::interface::PrologAnswer	missing	-	baseline
src/solvers/types.ts::interface::Solver	missing	-	baseline
src/solvers/types.ts::type::SolverInput	missing	-	baseline
src/solvers/types.ts::type::SolverResult	missing	-	baseline
src/solvers/types.ts::type::SolverType	missing	-	baseline
src/solvers/z3-solver.ts::const::DEFAULT_Z3_TIMEOUT_MS	missing	-	baseline
src/solvers/z3-solver.ts::function::getZ3	missing	-	baseline
src/solvers/z3-solver.ts::function::prepareSmtlib	missing	-	baseline
src/solvers/z3-solver.ts::function::sanitizeSmtlib	missing	-	baseline
