# source_id	kind	scope	file	name	feature	file_sha256	item_sha256	start_line	end_line	extraction
src/graph/mermaid.ts::const::STATE_RULES	const	source	src/graph/mermaid.ts	STATE_RULES	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	a9d8110e299667030c58e055737c9f0d622c0c199d59fa7b4194202c79c52958	31	39	line
src/graph/mermaid.ts::function::detectDiagramType	function	source	src/graph/mermaid.ts	detectDiagramType	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	7248576b30d518d62a90ed2ffc69fbad2c4ad842464c178abd95289d1bb36696	82	88	block
src/graph/mermaid.ts::function::extractLabel	function	source	src/graph/mermaid.ts	extractLabel	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	15930467e75226ac6754afa30c396b6d6bbc04aa0c345a37483a2397884df3c2	145	150	block
src/graph/mermaid.ts::function::extractMermaidGraph	function	source	src/graph/mermaid.ts	extractMermaidGraph	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	8ef1dee6d8a65d173c536c02b694063f9274d380cfd8a533fbd8753ec8b39c84	59	80	block
src/graph/mermaid.ts::function::generateProlog	function	source	src/graph/mermaid.ts	generateProlog	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	39a9612a99eb6392263fe2d3beabb25b941158868d35b8a744f75b3a04d3abe7	152	204	block
src/graph/mermaid.ts::function::normalizeId	function	source	src/graph/mermaid.ts	normalizeId	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	7b0600ee4d9e423021a6a496d7a6bd63a0b9b09ccd283d296b2b5b0d2cdd9bc3	41	51	block
src/graph/mermaid.ts::function::parseFlowchartLine	function	source	src/graph/mermaid.ts	parseFlowchartLine	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	e420c10319a64e20216fbe69abae21cd255aeac09bd995c4f6648bf7976e035c	90	121	block
src/graph/mermaid.ts::function::parseMermaid	function	source	src/graph/mermaid.ts	parseMermaid	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	e3b4e908c74169be846b5de4efeaf970ffe1522a217fde7415e62fd815ff681b	54	57	block
src/graph/mermaid.ts::function::parseStateLine	function	source	src/graph/mermaid.ts	parseStateLine	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	34fc6d60732693e7b3d3f5217741efc809feddfc4f57677543309e0dd6c3ed7d	123	143	block
src/graph/mermaid.ts::interface::MermaidEdge	interface	source	src/graph/mermaid.ts	MermaidEdge	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	c4c9e74f4f518d2b4b1f4286508f9f6a254cd8996bc56e36672973467effc0cc	10	14	block
src/graph/mermaid.ts::interface::MermaidGraph	interface	source	src/graph/mermaid.ts	MermaidGraph	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	ccff18245b6541033706118b1b9451f0e80ebabb074bce09b9dff3f42735cf4c	16	20	block
src/graph/mermaid.ts::interface::MermaidNode	interface	source	src/graph/mermaid.ts	MermaidNode	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	627aaa3263402775e741b684ae65208a19b1ba9ea6dc17ac318043c1c244e8d6	5	8	block
src/graph/mermaid.ts::type::DiagramType	type	source	src/graph/mermaid.ts	DiagramType	graph	dc69e7bc23d8af02f19341002aca111664c9006d3f7211c4eb361e7f8424ed60	8b3a593dedca31810d9ffe4e766102d065cfc0f3a313c36697d98936e18db921	3	4	line
src/graph/parser.ts::function::getLangConfig	function	source	src/graph/parser.ts	getLangConfig	graph	579e143fd9a4580789121ada4924f2cc45f8eac51de2ffdfdcbaca49e8680d39	f33c816e53b2fcf4927c4823590f614840511e131c1a63d581e2b75c3e8a46b5	63	73	block
src/graph/parser.ts::function::getLanguageForFile	function	source	src/graph/parser.ts	getLanguageForFile	graph	579e143fd9a4580789121ada4924f2cc45f8eac51de2ffdfdcbaca49e8680d39	938a2942d2410553582e61a161e4a261643f5363f0a188d7e1055b7aa05a801c	126	130	block
src/graph/parser.ts::function::getNativeParser	function	source	src/graph/parser.ts	getNativeParser	graph	579e143fd9a4580789121ada4924f2cc45f8eac51de2ffdfdcbaca49e8680d39	1943833e2032fade43d940720a1045856416ee7d6508491eb46dfda72a6a20ab	47	52	block
src/graph/parser.ts::function::getSupportedExtensions	function	source	src/graph/parser.ts	getSupportedExtensions	graph	579e143fd9a4580789121ada4924f2cc45f8eac51de2ffdfdcbaca49e8680d39	97e730258f628a34faff7f47f6ef8c44a190f19652efa6702924950735849e49	133	135	block
src/graph/parser.ts::function::loadLanguageSync	function	source	src/graph/parser.ts	loadLanguageSync	graph	579e143fd9a4580789121ada4924f2cc45f8eac51de2ffdfdcbaca49e8680d39	4afc37262941a512c0ce6c6c1228386063117a50147ef28186b6a7c1779811ab	75	93	block
src/graph/parser.ts::function::parseSource	function	source	src/graph/parser.ts	parseSource	graph	579e143fd9a4580789121ada4924f2cc45f8eac51de2ffdfdcbaca49e8680d39	d7bcafa79bf7ffd0be9ace2f6b0d63656a9f0e8bff61e771da8fadda05d3f67e	138	149	block
src/graph/parser.ts::interface::LangConfig	interface	source	src/graph/parser.ts	LangConfig	graph	579e143fd9a4580789121ada4924f2cc45f8eac51de2ffdfdcbaca49e8680d39	77409b79bfcc04947a4027aa0a49802ff9ba061c46d2b98509296abeeb6fff90	13	18	block
src/graph/types.ts::interface::CallsFact	interface	source	src/graph/types.ts	CallsFact	graph	4e2bf66508b6ec94b2376ce8c8f9098117b0d29dc9a033628438aa0520275c57	0bb02821d26c679ea972f374699b57789d54295c53007147b032ce2cd8e864b5	10	13	block
src/graph/types.ts::interface::CodeGraph	interface	source	src/graph/types.ts	CodeGraph	graph	4e2bf66508b6ec94b2376ce8c8f9098117b0d29dc9a033628438aa0520275c57	399464d7cfd914f9c764989194d7dc19747f89c405fd8f2b4c68270b1e946ada	31	37	block
src/graph/types.ts::interface::ContainsFact	interface	source	src/graph/types.ts	ContainsFact	graph	4e2bf66508b6ec94b2376ce8c8f9098117b0d29dc9a033628438aa0520275c57	fe08f552985f36aa19523f0fcfd40e9f2c989012cbe047d08499f8584e2f06a8	26	29	block
src/graph/types.ts::interface::DefinesFact	interface	source	src/graph/types.ts	DefinesFact	graph	4e2bf66508b6ec94b2376ce8c8f9098117b0d29dc9a033628438aa0520275c57	1bf5084bd76e5d730ccb3d29c6dda492ad3fbb987c4eb09a667601c4e28403d1	3	8	block
src/graph/types.ts::interface::ExportsFact	interface	source	src/graph/types.ts	ExportsFact	graph	4e2bf66508b6ec94b2376ce8c8f9098117b0d29dc9a033628438aa0520275c57	84fa29600d3d834d8d440b129cd8847688201f26e6d95bf281b55e622e5a9bc9	21	24	block
src/graph/types.ts::interface::ImportsFact	interface	source	src/graph/types.ts	ImportsFact	graph	4e2bf66508b6ec94b2376ce8c8f9098117b0d29dc9a033628438aa0520275c57	2081861204fe9e2ef64cc7602fb2ffabd978f38f1535170bfc61282c6eeffe4a	15	19	block
src/graph/types.ts::interface::LanguageAdapter	interface	source	src/graph/types.ts	LanguageAdapter	graph	4e2bf66508b6ec94b2376ce8c8f9098117b0d29dc9a033628438aa0520275c57	8b686ac0b1e93e124746087f352a0f11a3a27667616efef2872a3e576ade468e	40	53	block
src/graph/types.ts::type::SymbolKind	type	source	src/graph/types.ts	SymbolKind	graph	4e2bf66508b6ec94b2376ce8c8f9098117b0d29dc9a033628438aa0520275c57	97b70da22d61a41223fbbdd64b28a75eb3aafebb7b7033c134998332ddde85a6	1	2	line
src/llm/anthropic.ts::class::AnthropicAdapter	class	source	src/llm/anthropic.ts	AnthropicAdapter	llm	4c62a9e462bf99df1f93e8d66f1117677ee2a6664681b5545c37c2cecb833b54	06b672715eb332de6e9362bec60c2581b62128d9c2a5e1bc225bcc9e52fa0900	15	61	block
src/llm/anthropic.ts::const::DEFAULT_MAX_TOKENS	const	source	src/llm/anthropic.ts	DEFAULT_MAX_TOKENS	llm	4c62a9e462bf99df1f93e8d66f1117677ee2a6664681b5545c37c2cecb833b54	8f22dcd0e8ce5d29d41312f18da78096f7dcc268001372cdd581aa1ff733c176	6	7	line
src/llm/anthropic.ts::const::DEFAULT_MODEL	const	source	src/llm/anthropic.ts	DEFAULT_MODEL	llm	4c62a9e462bf99df1f93e8d66f1117677ee2a6664681b5545c37c2cecb833b54	2348c33dad2695bc59d77b0fa9d5c8ec9f103cf9752b7b0c7da8a84e99bbf38b	4	7	line
src/llm/anthropic.ts::const::DEFAULT_URL	const	source	src/llm/anthropic.ts	DEFAULT_URL	llm	4c62a9e462bf99df1f93e8d66f1117677ee2a6664681b5545c37c2cecb833b54	2e2c428567bd70b79db3c26cb4d9019a65cfd2d563b260525c885d37d790fceb	5	7	line
src/llm/anthropic.ts::function::createLLMFromEnv	function	source	src/llm/anthropic.ts	createLLMFromEnv	llm	4c62a9e462bf99df1f93e8d66f1117677ee2a6664681b5545c37c2cecb833b54	cea84c675f4381c0c6bcac2d0b6c9475932c1d920c081744917288181141034f	73	108	block
src/llm/anthropic.ts::function::data	function	source	src/llm/anthropic.ts	data	llm	4c62a9e462bf99df1f93e8d66f1117677ee2a6664681b5545c37c2cecb833b54	8e24727890ba869228236a2a15ac4f8ef87dde068fd08168c6cc0e749cdfd841	54	56	block
src/llm/anthropic.ts::interface::AnthropicConfig	interface	source	src/llm/anthropic.ts	AnthropicConfig	llm	4c62a9e462bf99df1f93e8d66f1117677ee2a6664681b5545c37c2cecb833b54	6de092675468a0b10a72bd93776d370dfb387c01341deb811c2dec2f1cbc5696	8	13	block
src/llm/anthropic.ts::method::AnthropicAdapter.constructor	method	source	src/llm/anthropic.ts	AnthropicAdapter.constructor	llm	4c62a9e462bf99df1f93e8d66f1117677ee2a6664681b5545c37c2cecb833b54	0edab56e3e98b0752073e1cce12d0d3d47b8d66ede52eb8c6bc128c9068f541b	21	26	block
src/llm/mock.ts::class::MockLLMAdapter	class	source	src/llm/mock.ts	MockLLMAdapter	llm	743a01feba555f994ad633affef012fa6d935a09a6ffdea2e206da280ea84292	3c6956b66a1ad37691b762ca9694a34a7ddca9408499a960e89a8da65a5230b3	7	36	block
src/llm/mock.ts::method::MockLLMAdapter.constructor	method	source	src/llm/mock.ts	MockLLMAdapter.constructor	llm	743a01feba555f994ad633affef012fa6d935a09a6ffdea2e206da280ea84292	1762e61384df559f043416f509ef0a6e49dfda75b8a28d9f2a61be35e0a51794	12	14	block
src/llm/openai-compatible.ts::class::OpenAICompatibleAdapter	class	source	src/llm/openai-compatible.ts	OpenAICompatibleAdapter	llm	4d91906fd05e5265a60e0345ebdd59bc4cfc3fb151eeabf84ec3dc0bed7e5b59	fa93005448ae1c43acea65318e3e615200270499b0b0ca0d2e6e2fd5acee1d1f	16	63	block
src/llm/openai-compatible.ts::const::DEFAULT_MAX_TOKENS	const	source	src/llm/openai-compatible.ts	DEFAULT_MAX_TOKENS	llm	4d91906fd05e5265a60e0345ebdd59bc4cfc3fb151eeabf84ec3dc0bed7e5b59	8f22dcd0e8ce5d29d41312f18da78096f7dcc268001372cdd581aa1ff733c176	3	4	line
src/llm/openai-compatible.ts::function::data	function	source	src/llm/openai-compatible.ts	data	llm	4d91906fd05e5265a60e0345ebdd59bc4cfc3fb151eeabf84ec3dc0bed7e5b59	623a80e83b7f5ff180d42487d6a842508d6f9d0c779da22568aa50d8dd248fb1	57	59	block
src/llm/openai-compatible.ts::interface::OpenAICompatibleConfig	interface	source	src/llm/openai-compatible.ts	OpenAICompatibleConfig	llm	4d91906fd05e5265a60e0345ebdd59bc4cfc3fb151eeabf84ec3dc0bed7e5b59	acf8231ccfc8ebcdda2154743e03b2b38ad5bc0210c714d99b422d7ea57e29fe	5	10	block
src/llm/openai-compatible.ts::method::OpenAICompatibleAdapter.constructor	method	source	src/llm/openai-compatible.ts	OpenAICompatibleAdapter.constructor	llm	4d91906fd05e5265a60e0345ebdd59bc4cfc3fb151eeabf84ec3dc0bed7e5b59	2b73506166829ef7b9a4243ddb08c6f3505789a537f82b7e5a68fab31c51e655	22	27	block
src/llm/types.ts::interface::LLMAdapter	interface	source	src/llm/types.ts	LLMAdapter	llm	0eb8ad02801b3c8a3fd59f854a08fb0753a062dfcbed567acbec3cfb458aeac1	dd88a18b03e1cb8487a6dd44f2f310d6c7fd61b3063e9873d768225a69be6334	8	11	block
src/llm/types.ts::interface::LLMMessage	interface	source	src/llm/types.ts	LLMMessage	llm	0eb8ad02801b3c8a3fd59f854a08fb0753a062dfcbed567acbec3cfb458aeac1	1b2b53cf9a3b4d16fa2e1c5043ffb3464ae737ec46889a7cc0b899a194a98440	2	5	block
src/mcp-server.ts::const::TOOLS	const	source	src/mcp-server.ts	TOOLS	mcp	9ece270b9bea6a890a422b734336b0a723707ec22ec8c1b029c40333c7de15bf	603e3baee6707284c20fe63fed7d0dbe8debd90af1ecc37c677eae1ffdeeb001	32	101	block
src/mcp-server.ts::const::VALID_ANALYSES	const	source	src/mcp-server.ts	VALID_ANALYSES	mcp	9ece270b9bea6a890a422b734336b0a723707ec22ec8c1b029c40333c7de15bf	bb44418b9c0b69452a094ddf4c63936d8618b2bf0faec3c08b8e9ca45b63fc9a	657	658	line
src/mcp-server.ts::function::getChiasmusHome	function	source	src/mcp-server.ts	getChiasmusHome	mcp	9ece270b9bea6a890a422b734336b0a723707ec22ec8c1b029c40333c7de15bf	aabb9f4069d75494a19c5200d004f42ebd6011faa5dbd3e53bd10839dd8cb45d	28	30	block
src/mcp-server.ts::function::handleLint	function	source	src/mcp-server.ts	handleLint	mcp	9ece270b9bea6a890a422b734336b0a723707ec22ec8c1b029c40333c7de15bf	6cb65643f84f98f6075a46405641c575b4079d4ac08f280b11594638911b6d55	631	655	block
src/mcp-server.ts::function::handleSkills	function	source	src/mcp-server.ts	handleSkills	mcp	9ece270b9bea6a890a422b734336b0a723707ec22ec8c1b029c40333c7de15bf	0b4b1e0115aede7ead7d457dda6a7ec41415986c781bcf4dff0f8c4a08553f58	448	486	block
src/skills/bm25.ts::const::N	const	source	src/skills/bm25.ts	N	skills	f6d16a5c98febd48a29f0e20970dd6b47e3e9beefa3d1d921b9115ed9cca5752	d918b0e9b50c67ed9dac706ca77be12d7419b0a3e6a263b2ab008b47cb494b52	52	56	block
src/skills/bm25.ts::const::STOPWORDS	const	source	src/skills/bm25.ts	STOPWORDS	skills	f6d16a5c98febd48a29f0e20970dd6b47e3e9beefa3d1d921b9115ed9cca5752	1a8b280a438e18d595b90f3a749c909fc6cd2a17e77c0c4ed749bafb5cd9d9dd	6	15	line
src/skills/bm25.ts::function::buildIndex	function	source	src/skills/bm25.ts	buildIndex	skills	f6d16a5c98febd48a29f0e20970dd6b47e3e9beefa3d1d921b9115ed9cca5752	e07566f831c65692ef80599c4de345da46f87c259a09198f81e73ae1444443db	35	59	block
src/skills/bm25.ts::function::search	function	source	src/skills/bm25.ts	search	skills	f6d16a5c98febd48a29f0e20970dd6b47e3e9beefa3d1d921b9115ed9cca5752	0622f450304c5ddf0ff80f2ea7959186a52c519e86e7bbc599b0edb4423896f5	61	101	block
src/skills/bm25.ts::function::tokenize	function	source	src/skills/bm25.ts	tokenize	skills	f6d16a5c98febd48a29f0e20970dd6b47e3e9beefa3d1d921b9115ed9cca5752	0683dce79d6b41579dd18361fa49c80cb968280a4ef5a5ad322ed16aa1324d3a	16	21	block
src/skills/bm25.ts::interface::BM25Index	interface	source	src/skills/bm25.ts	BM25Index	skills	f6d16a5c98febd48a29f0e20970dd6b47e3e9beefa3d1d921b9115ed9cca5752	13df0e9ef53d60989e5ffe6a4863f06d6ec55153a3e3743bb1e6d535ea968d57	29	33	block
src/skills/bm25.ts::interface::DocEntry	interface	source	src/skills/bm25.ts	DocEntry	skills	f6d16a5c98febd48a29f0e20970dd6b47e3e9beefa3d1d921b9115ed9cca5752	8da42306138c8c84e2de291c1aefcad8e4a96376d363bb50e5c0c9c0dbd19f9a	23	27	block
src/skills/craft.ts::function::buildPrologInput	function	source	src/skills/craft.ts	buildPrologInput	skills	4d2311d32e5dbba8be03d6e07c89b0654abb5f75a1604c45b87c178c13fc305a	b3d02cd7706f2d83a0d06eca45d39194933a778e3bf5e4b5e7f7b4cdc42f6db7	162	177	block
src/skills/craft.ts::function::validateTemplate	function	source	src/skills/craft.ts	validateTemplate	skills	4d2311d32e5dbba8be03d6e07c89b0654abb5f75a1604c45b87c178c13fc305a	17ce8e06d76f77bdda5ce75101d0b8bd71fce6154a79fe6ee6e00696da2a6d3e	31	100	block
src/skills/craft.ts::interface::CraftInput	interface	source	src/skills/craft.ts	CraftInput	skills	4d2311d32e5dbba8be03d6e07c89b0654abb5f75a1604c45b87c178c13fc305a	77a596f9c49e6d2ed2609ab6455d591f3c759c830f84940ba44e8683ae54faeb	6	17	block
src/skills/craft.ts::interface::CraftResult	interface	source	src/skills/craft.ts	CraftResult	skills	4d2311d32e5dbba8be03d6e07c89b0654abb5f75a1604c45b87c178c13fc305a	1384b60e7e71029c7f2f81bf77c59b85d1e82c5e1fcd1ad85919c3009d547615	19	28	block
src/skills/learner.ts::class::SkillLearner	class	source	src/skills/learner.ts	SkillLearner	skills	bc1c05c0d9f3b58183494554cf5018f9a415432af3b86394e4cb2342c72050bc	a9ddf0247a91e1770ebbbad9a6b3fc662e341e1885a48646d61d73f1f0970ac5	17	134	block
src/skills/learner.ts::const::DEDUP_SIMILARITY_THRESHOLD	const	source	src/skills/learner.ts	DEDUP_SIMILARITY_THRESHOLD	skills	bc1c05c0d9f3b58183494554cf5018f9a415432af3b86394e4cb2342c72050bc	2d32faeccfc7bd3b037e446a4b14abc8b9ae5de716c97a00ec7fb752bd513b5b	8	9	line
src/skills/learner.ts::const::EXTRACT_SYSTEM	const	source	src/skills/learner.ts	EXTRACT_SYSTEM	skills	bc1c05c0d9f3b58183494554cf5018f9a415432af3b86394e4cb2342c72050bc	465bfe75f0cf449e122dd627c5e251cf2c45a2d388c7405b92c120ecd2a3d5e3	10	11	line
src/skills/learner.ts::const::PROMOTION_SUCCESS_RATE	const	source	src/skills/learner.ts	PROMOTION_SUCCESS_RATE	skills	bc1c05c0d9f3b58183494554cf5018f9a415432af3b86394e4cb2342c72050bc	3cd7ed907ba39610bb7916e149220b8bed00c5f99eef69b9d233cf1157831be9	7	9	line
src/skills/learner.ts::const::PROMOTION_THRESHOLD	const	source	src/skills/learner.ts	PROMOTION_THRESHOLD	skills	bc1c05c0d9f3b58183494554cf5018f9a415432af3b86394e4cb2342c72050bc	0a102ec73c0b841db7b25275142f158e4e8af3d17b56d59ea28423235d3ab9b4	6	9	line
src/skills/learner.ts::method::SkillLearner.constructor	method	source	src/skills/learner.ts	SkillLearner.constructor	skills	bc1c05c0d9f3b58183494554cf5018f9a415432af3b86394e4cb2342c72050bc	0906c9387a3277b5d938b076a7bd0012108fe6b740f0415c4f1ed1a92b2441c2	18	21	block
src/skills/library.ts::class::SkillLibrary	class	source	src/skills/library.ts	SkillLibrary	skills	626eb9298370d98d4b48a918d03784d7ee584a5f01870939d9467a2f3c9d9046	852f526334ad78ba967df585259deea2ea9e322a31cf930e9b21a33fb795845a	22	221	block
src/skills/library.ts::interface::SearchOptions	interface	source	src/skills/library.ts	SearchOptions	skills	626eb9298370d98d4b48a918d03784d7ee584a5f01870939d9467a2f3c9d9046	6e75a491c8c001b5bce5532224ad32732c1ad5c88424e71793df193e8bbf9f09	16	20	block
src/skills/relationships.ts::function::getRelatedTemplates	function	source	src/skills/relationships.ts	getRelatedTemplates	skills	254903ed2eac803f7e37199cdfa45e1cece50ed601ee6fd5197150a55c5e10f1	8c0ea5c9503cf4dfd158839864dfeb1092a4d8346d29e0a1c58f67cb55ae1f44	40	42	block
src/skills/relationships.ts::interface::RelatedTemplate	interface	source	src/skills/relationships.ts	RelatedTemplate	skills	254903ed2eac803f7e37199cdfa45e1cece50ed601ee6fd5197150a55c5e10f1	f967cc303db29e7ff91cb96fe7614f6f3a965dddac9be57046d8728c776e504b	2	5	block
src/skills/types.ts::interface::Normalization	interface	source	src/skills/types.ts	Normalization	skills	c5b7c02f77e40d3dbf4f62e898496be284bb5796f10b0e528a225088edcd0494	5586ccd7faf58e6b99fefc0bff5deae27a523ff237a3b3298e97396bef905bc7	14	19	block
src/skills/types.ts::interface::SkillMetadata	interface	source	src/skills/types.ts	SkillMetadata	skills	c5b7c02f77e40d3dbf4f62e898496be284bb5796f10b0e528a225088edcd0494	17f61f378f1b37058f7277b7fbaa3c5a36f99798fe5af6bb6a3e615b8b0b4367	44	50	block
src/skills/types.ts::interface::SkillSearchResult	interface	source	src/skills/types.ts	SkillSearchResult	skills	c5b7c02f77e40d3dbf4f62e898496be284bb5796f10b0e528a225088edcd0494	b7f981dc00bcbc4ec0db7b78bdc4b2396286dd7ad699625371136dc844f908a6	59	63	block
src/skills/types.ts::interface::SkillTemplate	interface	source	src/skills/types.ts	SkillTemplate	skills	c5b7c02f77e40d3dbf4f62e898496be284bb5796f10b0e528a225088edcd0494	840ba5d4fe3efb584fc3d5370226ce2b0697b64ab989752b38a9fb155f315fa2	22	41	block
src/skills/types.ts::interface::SkillWithMetadata	interface	source	src/skills/types.ts	SkillWithMetadata	skills	c5b7c02f77e40d3dbf4f62e898496be284bb5796f10b0e528a225088edcd0494	c177e3766d59d60b5fbc1384ac495c31190ab38a0fb0e530ab0b775d3a5b5bdb	53	56	block
src/skills/types.ts::interface::SlotDef	interface	source	src/skills/types.ts	SlotDef	skills	c5b7c02f77e40d3dbf4f62e898496be284bb5796f10b0e528a225088edcd0494	29611c6736d198ca9961185b29013e47f8fc6b2098785f064d5d987c2d5ef8ce	4	11	block
src/solvers/correction-loop.ts::interface::CorrectionLoopOptions	interface	source	src/solvers/correction-loop.ts	CorrectionLoopOptions	solvers	e91eb2492172b971eb30ce5023d15bf0d9c3fc2502c305f821bd816adec65397	74287d9f99a966e465f378a17ac5ad58f205b671dfa030955259863f5225e9b7	28	30	block
src/solvers/correction-loop.ts::type::CorrectionAttempt	type	source	src/solvers/correction-loop.ts	CorrectionAttempt	solvers	e91eb2492172b971eb30ce5023d15bf0d9c3fc2502c305f821bd816adec65397	1b6908efc3abb620cc90bdfd7e7b76ad84c3d94bfaa21b9ea6518bc9412a2008	23	24	line
src/solvers/correction-loop.ts::type::CorrectionResult	type	source	src/solvers/correction-loop.ts	CorrectionResult	solvers	e91eb2492172b971eb30ce5023d15bf0d9c3fc2502c305f821bd816adec65397	56becca89c2f39f5bd6ca4ad87a0a6bf478b728783bbed671c9ffc0c2dd1520c	26	27	line
src/solvers/correction-loop.ts::type::SpecFixer	type	source	src/solvers/correction-loop.ts	SpecFixer	solvers	e91eb2492172b971eb30ce5023d15bf0d9c3fc2502c305f821bd816adec65397	ccdb94449f0c7af09dd42647c7761e12814b6daa2aaa1961aa77a1975a3734b5	15	21	line
src/solvers/prolog-solver.ts::const::MAX_ANSWERS	const	source	src/solvers/prolog-solver.ts	MAX_ANSWERS	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	01cc3bc649ffbdb28a5116d73266c1d7e9b5ed853554ff224b0a0fe9ee458a11	4	7	line
src/solvers/prolog-solver.ts::const::MAX_INFERENCES	const	source	src/solvers/prolog-solver.ts	MAX_INFERENCES	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	8db08146f7cc5d6496a025c89e31c441c3f6cdb1be5d848a8bd66d48bdb75e5a	5	7	line
src/solvers/prolog-solver.ts::const::MAX_TRACE_ENTRIES	const	source	src/solvers/prolog-solver.ts	MAX_TRACE_ENTRIES	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	1a3dab91773151b3f56751361d98a1f392d0a1bd2707a7fa180a55a8db1110c5	6	7	line
src/solvers/prolog-solver.ts::function::consult	function	source	src/solvers/prolog-solver.ts	consult	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	3c64c6d021c5057337dd34ba89e8d65d529815577f312cba03fe29bdf9f3c892	10	17	block
src/solvers/prolog-solver.ts::function::createPrologSolver	function	source	src/solvers/prolog-solver.ts	createPrologSolver	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	c13d3ac58deda93cf2e61ffacea3b227802afc3e0e0893e78025807d9598a16b	80	165	block
src/solvers/prolog-solver.ts::function::entry	function	source	src/solvers/prolog-solver.ts	entry	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	54f01663699ab498b5e81f5c6335174d0de2579ce703a70c75c830a7362c902a	142	146	block
src/solvers/prolog-solver.ts::function::formatError	function	source	src/solvers/prolog-solver.ts	formatError	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	25977b4b47c773917bba2a6ae1d8f3ea6dd3f6699789af78e55162eea25cec7e	71	78	block
src/solvers/prolog-solver.ts::function::instrumentForTracing	function	source	src/solvers/prolog-solver.ts	instrumentForTracing	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	492b2534d5c525a5cfc1981431535b3b48e26ed62240de066f8acdc87b5b4f0b	45	69	block
src/solvers/prolog-solver.ts::function::links	function	source	src/solvers/prolog-solver.ts	links	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	0be897238737f7a873cafd3efdeb120822ebd2bd5734e171d7afa71a10b71560	115	122	block
src/solvers/prolog-solver.ts::function::nextAnswer	function	source	src/solvers/prolog-solver.ts	nextAnswer	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	3394dd04a4eaafaafc03e8bbf08179d8cb561380ede2f785f702602b88c96939	28	37	block
src/solvers/prolog-solver.ts::function::query	function	source	src/solvers/prolog-solver.ts	query	solvers	b644c21d45d34111ee7bd35b9c63487783cfbe5d1abf83f4060a9c4b922a2e9f	77ba51273d30934de24cb7f2275996a4f469e0bf247079a51b7a2a8064462a0d	19	26	block
src/solvers/session.ts::class::SolverSession	class	source	src/solvers/session.ts	SolverSession	solvers	a8c1d29e8027a4dd56b1d6363f91463ab329c7766d5303c958099788525a12f1	23efffaa45cd972e7ff114e97b89fcdea28473d0263be180ca2490b007e0b399	6	31	block
src/solvers/types.ts::interface::PrologAnswer	interface	source	src/solvers/types.ts	PrologAnswer	solvers	fec4eb967216654df8699622e04db476c91432bbdbef8e8f886008f5562159a7	de227b944ad59ec5dbdbcfcb1a41a97095af25fa82715259a5e8a42956148ebb	13	16	block
src/solvers/types.ts::interface::Solver	interface	source	src/solvers/types.ts	Solver	solvers	fec4eb967216654df8699622e04db476c91432bbdbef8e8f886008f5562159a7	5b1df480fadb98f196437aa7c571ad41a34497c28fd03c74367d267ca099c632	19	31	block
src/solvers/types.ts::type::SolverInput	type	source	src/solvers/types.ts	SolverInput	solvers	fec4eb967216654df8699622e04db476c91432bbdbef8e8f886008f5562159a7	ddd4cfe1a7f1388e07181f10b13fc8766e5675246b2f8dbd2796324ed303c489	34	35	block
src/solvers/types.ts::type::SolverResult	type	source	src/solvers/types.ts	SolverResult	solvers	fec4eb967216654df8699622e04db476c91432bbdbef8e8f886008f5562159a7	9c6eca3c13d4c741564ea494be0d3a68ba5c3a745805e023052d911aa3ad216c	5	6	block
